file,json_path,context
data/calculators/email-privacy/email-privacy-encryption-risk-calculator.json,educational.tips[2],Use email tracking blockers or privacy-focused browsers like Incognito Browser to prevent pixel tracking
data/calculators/encrypted-messaging/encrypted-messaging-risk-calculator.json,educational.tips[3],Use Incognito Browser when accessing web versions of messaging apps for added privacy
data/calculators/facial-recognition/facial-recognition-biometric-privacy-risk-calculator.json,educational.tips[0],Use Incognito Browser to limit online tracking that builds biometric profiles
data/calculators/gaming-privacy/gaming-vr-privacy-risk-calculator.json,educational.tips[1],Use Incognito Browser when accessing gaming websites to prevent tracking
data/calculators/gdpr/gdpr-compliance-risk-calculator.json,educational.tips[1],Use privacy-focused tools like Incognito Browser to minimize unnecessary data collection and protect user privacy
data/calculators/healthcare-privacy/healthcare-medical-privacy-risk-calculator.json,educational.tips[1],Use Incognito Browser when researching sensitive health topics to avoid tracking
data/calculators/incognito-mode/incognito-mode-risk-calculator.json,inputs[0].options[4].label,Incognito Browser
data/calculators/incognito-mode/incognito-mode-risk-calculator.json,educational.tips[1],Use Incognito Browser for enhanced private browsing with built-in privacy features
data/calculators/incognito-mode/incognito-mode-risk-calculator.json,educational.tips[4],Consider using privacy-focused browsers like Incognito Browser for stronger default protections
data/calculators/incognito-mode/incognito-mode-risk-calculator.json,relatedLinks[0].title,Download Incognito Browser
data/calculators/international-privacy/international-privacy-laws-risk-calculator.json,educational.tips[0],Use Incognito Browser to research privacy requirements without leaving tracking data that could increase your risk profile
data/calculators/isp-tracking/isp-tracking-dns-privacy-risk-calculator.json,inputs[4].options[3].label,"Strict privacy browser (Tor, Incognito Browser)"
data/calculators/isp-tracking/isp-tracking-dns-privacy-risk-calculator.json,educational.tips[1],Use Incognito Browser or a reputable VPN service to encrypt all traffic and hide your browsing from ISP monitoring
data/calculators/isp-tracking/isp-tracking-dns-privacy-risk-calculator.json,relatedLinks[2].title,Download Incognito Browser
data/calculators/journalist-privacy/journalist-whistleblower-privacy-risk-calculator.json,inputs[5].options[3].label,Tor + VPN + secure browsers like Incognito Browser
data/calculators/journalist-privacy/journalist-whistleblower-privacy-risk-calculator.json,educational.tips[1],Consider using Incognito Browser or Tor for sensitive research and source contact
data/calculators/location-tracking/location-tracking-gps-privacy-risk-calculator.json,educational.tips[4],Consider using Incognito Browser to prevent location tracking during web browsing
data/calculators/malware-protection/malware-browser-security-risk-calculator.json,inputs[1].options[3].label,"Fully hardened browser (Incognito Browser, etc.)"
data/calculators/malware-protection/malware-browser-security-risk-calculator.json,educational.tips[0],Use a privacy-focused browser like Incognito Browser with built-in security features
data/calculators/online-banking/online-banking-security-risk-calculator.json,educational.tips[4],Use privacy-focused browsers like Incognito Browser to reduce tracking and malware risks
data/calculators/online-shopping/online-shopping-privacy-risk-calculator.json,inputs[1].options[0].label,Incognito Browser or similar privacy browser
data/calculators/online-shopping/online-shopping-privacy-risk-calculator.json,educational.tips[0],Use Incognito Browser or enable strict privacy settings to block shopping trackers automatically
data/calculators/online-shopping/online-shopping-privacy-risk-calculator.json,relatedLinks[0].title,Incognito Browser - Private Shopping Browser
data/calculators/password-security/password-security-management-risk-calculator.json,educational.tips[3],Use Incognito Browser for sensitive browsing to prevent password and session theft
data/calculators/phishing/phishing-social-engineering-risk-calculator.json,educational.tips[1],Use Incognito Browser or similar privacy-focused browsers to limit tracking and reduce targeted attacks
data/calculators/privacy-policies/privacy-policies-terms-of-service-risk-calculator.json,educational.tips[3],Use Incognito Browser to read policies without being tracked by the same company
data/calculators/private-search/private-search-engines-risk-calculator.json,inputs[5].helpText,Do you use an ad blocker or privacy-focused browser like Incognito Browser?
data/calculators/private-search/private-search-engines-risk-calculator.json,educational.tips[1],Use Incognito Browser which defaults to private search engines and blocks trackers
data/calculators/public-wifi/wi-fi-security-public-wi-fi-risk-calculator.json,educational.tips[3],Use Incognito Browser or private browsing modes to minimize data collection and tracking
data/calculators/right-to-forget/right-to-be-forgotten-risk-calculator.json,educational.tips[1],Use Incognito Browser when researching your digital footprint to avoid creating new tracking data
data/calculators/search-history/search-history-privacy-risk-calculator.json,educational.tips[1],Use Incognito Browser or private browsing mode for sensitive searches
data/calculators/search-history/search-history-privacy-risk-calculator.json,relatedLinks[3].title,Incognito Browser - Private Browsing
